Location,Temperature (C),Humidity (%),Wind Speed (km/h),Precipitation (mm),Pressure (hPa),Storm Intensity,Storm Duration (hours),Lightning Activity,Outage Duration (hours),Outage Severity
Illinois,23.552384000176332,26.172378518617272,130.9653848413395,377.59275490976785,1010.7361518256573,Hailstorm,1.5403749398153241,86,12.244362951204078,Severe
Georgia,11.036645332042688,97.31689518756453,43.34151269472805,9.200777340090283,1024.6405008751447,Category 1,1.0254318286541952,97,12.703243173482608,Severe
Michigan,6.748775403326082,59.64897239114108,43.548090590034924,67.81047975229787,1024.974207023421,Category 3,1.7332853751452557,34,14.343290962541943,Severe
Florida,-8.63272662463132,52.13011514094341,30.934220614523316,182.48716735128428,969.6709045220441,Hailstorm,47.60274730445914,80,16.09516404019784,Severe
California,-9.784724184553514,98.60206357833545,71.30960577958244,54.45426669729636,950.0674729486597,Category 3,47.01694851556087,49,16.370149514119742,Severe
New York,2.496422280760246,60.12605168746619,77.13629518835586,300.5639961481204,986.5761259392738,Tropical Storm,16.05642843668457,73,10.958923813684903,Moderate
Michigan,12.35234577405475,69.5006134610972,31.242203793762002,25.416049267061645,1041.906921579651,Thunderstorm,13.967127180759785,1,15.801260346359655,Severe
New York,36.81936420491331,39.94934914442622,91.28555067954758,429.88149729467153,1007.7899384635834,Hailstorm,7.006019784856525,16,8.009014392933866,Moderate
Texas,33.916633361173396,44.390337805856674,108.44999393906237,380.6539993779912,1022.7502005625017,Hailstorm,15.798734359908403,94,11.150088396568174,Moderate
Virginia,4.694089442339443,63.496844542816575,56.07601289481779,108.12823961397622,1037.9570337523553,Category 1,17.767196666268973,79,10.04652211624245,Moderate
Georgia,3.449724364136463,16.28072056004183,87.81775452861581,241.8959530648589,1040.6058247724698,Category 1,35.91757520443362,23,8.569530028028638,Moderate
Florida,2.5027139088515096,33.029459744029765,75.34528577466695,225.9065392054603,1002.9025157309427,Category 2,41.58209054014727,56,6.487128989052223,Moderate
Michigan,8.658053729087687,27.71305745142764,29.332259753415325,362.43230767018883,1004.0942084912056,None,35.84328574758663,70,0.0,Moderate
New York,17.400929575892697,11.430405382600323,109.50164831618667,200.75445023725447,1035.0938841233117,Hailstorm,31.03080485258748,82,12.635940989071003,Severe
North Carolina,14.12672746173665,58.32111434683797,120.21795417360711,16.46764891492286,1030.7485435290014,Category 1,36.7632037482623,15,13.35762828273558,Severe
Texas,2.005025932982157,60.49475555714912,97.31896733807514,136.8679294249193,1019.8858599905445,Category 1,35.44787899928666,96,8.731566014347305,Moderate
North Carolina,-2.8251724531010076,44.554530073353305,48.584404165657695,233.09790261852103,1010.4464294116307,None,22.835985299058947,35,0.0,Moderate
Florida,-9.308220313259254,34.18547225183118,139.0188741613952,487.24610808031946,1011.721510257856,Tropical Storm,16.120867318145173,44,13.810107837048541,Severe
Michigan,-1.5320218733422877,68.68538883951624,68.30375819926864,440.57933347717267,986.2911344623385,Category 2,13.573474410124778,9,21.44724193505047,Severe
Texas,28.794600360676505,22.11932452460112,39.881772807764676,90.70307200109524,1034.091774740169,None,32.60906205661352,62,0.0,Moderate
Michigan,3.4001213140070607,56.675352847180065,61.23519312329348,361.63797024538553,1011.7779705087261,Category 1,46.04659797337081,42,5.368064618348206,Moderate
Georgia,15.77309955668304,79.1266587229558,103.81126378623148,468.4127365073938,972.3528062241531,Category 1,27.890626508910245,50,23.416318410844156,Severe
Ohio,22.52156319077846,24.78681855572251,126.88976784888737,4.39630651762929,973.9843278509538,Thunderstorm,43.80127211866877,78,21.362705240328097,Severe
Texas,38.77624965573839,77.79335847362368,53.486324892430886,360.472836835413,1036.1603013773229,Hailstorm,0.6830098067014809,2,11.83929460406648,Moderate
North Carolina,38.88703041163807,78.47150582380581,34.893666901406206,229.66674780557867,1012.5707545636589,Category 1,38.13459104332828,65,6.590331511568231,Moderate
Florida,31.015355352474742,15.39339834074094,93.97396977528072,340.1180981415556,989.8704128427931,Tropical Storm,40.97292758208382,34,6.121401174091572,Moderate
Virginia,-8.066365437332422,11.690589347846366,138.18226501594282,302.79463678589514,968.7100759235287,Category 1,30.287704221297396,90,19.538469824823892,Severe
Georgia,21.62887304969782,97.65418653893754,27.49400453391324,492.33274722785075,1011.0215973245201,Hailstorm,44.83492796936302,68,2.5897280633789665,Moderate
Ohio,33.262090895732854,27.404439354894244,120.45290734490499,144.40770314893393,968.4310380019505,Category 1,28.31582365830238,78,15.675388772511623,Severe
Virginia,-9.049157538015024,83.99252881900927,71.49107722312263,393.0714909346324,997.0167031218301,None,11.545771321283967,35,0.0,Moderate
California,20.232653751111805,60.566558774076874,119.92687559431376,117.31994415653058,1017.7510534241236,Category 3,10.354427013513325,48,5.196454597693603,Moderate
Georgia,37.17702801823162,33.80249417832971,75.83117246599363,217.80398877508645,1006.5415434321121,Category 1,26.68014080125033,96,17.21298447399725,Severe
Florida,16.07561417132468,21.697339295693133,56.599166145332894,487.6904369837059,1042.2099900126268,Category 2,43.51122866381812,0,17.22434465149606,Severe
New York,-9.774158840640336,54.70095462199548,104.51115003144761,383.0681480070763,953.9721201851769,Hailstorm,3.4736613962436955,75,9.050709951151825,Moderate
Texas,-9.39426529154159,46.66193304665049,135.0940941892346,157.91062814177954,977.9794875851403,Hailstorm,29.010744586123728,41,12.117645992490807,Severe
Michigan,12.91498205775628,72.89974766053611,48.03775955552716,309.68464154597496,955.708610123798,Category 3,36.95056670313718,40,20.153561676426857,Severe
Florida,-1.4745232920784996,91.3751694592954,69.11222024915577,24.846041751387492,969.4604230021499,Category 2,5.539299341931319,72,13.03252528974664,Severe
Texas,26.544786140129276,82.47232782670946,34.410094004478374,133.19745831048485,962.398333584553,Category 2,5.604945154176621,56,15.217613322654447,Severe
Virginia,28.98395956983847,34.70068451843307,27.511419542602617,359.19524480180723,1023.2661627020232,Hailstorm,17.574143840140227,19,10.493701961184392,Moderate
Michigan,-0.21661124966542644,89.10398966070751,116.68352135882627,285.0467847941625,986.9375941294398,Tropical Storm,13.14629633038641,93,4.440779050792747,Moderate
Illinois,38.86933086884667,85.00521826941437,30.099617503266362,234.83642648838614,1042.5044271203021,Category 1,9.519079626897108,13,23.95553252758409,Severe
North Carolina,14.304931473840924,93.62226103495914,118.99772570016749,345.4380300079816,952.337772169207,Category 2,9.53732033334457,86,13.225339966499972,Severe
California,-2.143475082444195,51.27947389341889,64.38255777603968,199.22944540991298,1015.2924184944178,Category 1,6.272113556392121,92,8.73826861267175,Moderate
Georgia,32.03383789381675,79.17176551684585,149.25730851115736,13.078072266206552,1047.0544800265488,Category 1,29.320992627933716,98,17.41710849784208,Severe
Florida,33.4485975009225,63.24922589713034,29.601212728693387,220.51331175778367,967.5838719810018,None,33.03002897203618,51,0.0,Moderate
California,25.16125099660016,37.9452477294535,13.946698876923902,451.0645961466308,994.2432230285582,Tropical Storm,33.74093889019414,90,6.356890446885187,Moderate
New York,36.94060542614042,99.4987902288487,11.314960440524342,428.3075641570606,1020.1889891170274,Tropical Storm,25.552990854653096,53,21.16928648614373,Severe
Texas,30.55551346168692,13.447672015569522,125.3127007086301,204.49859270475645,1013.3137999323168,Category 2,45.7395009439472,48,2.6307675491884472,Moderate
Texas,38.521315547484484,24.60453153031672,65.66644665875151,11.110720380191342,1006.602713056567,Category 2,42.26557332432316,90,14.931059792225776,Severe
Florida,13.86384266670137,90.32881262787055,0.46865244710574405,318.1536363101579,982.6756127054405,Hailstorm,45.966294847981445,29,11.99143530400168,Moderate
Ohio,31.117842045469338,15.450655907137016,131.2157043755004,370.5972138914323,1022.8199953532901,None,18.662182950104544,2,0.0,Moderate
Ohio,44.98633598859744,89.81386006091695,131.53815103654568,147.12178804213744,1015.3255277068337,None,42.13359167784118,11,0.0,Moderate
Illinois,29.871215863579053,74.36993284523808,120.96250110281863,238.33199980978713,966.2800285443751,Category 3,36.617985571530426,30,16.09437270865305,Severe
North Carolina,-3.7198920869577314,13.301560485508809,37.24777245372638,495.9283976238542,1046.4090731305696,Category 1,16.318699345632627,36,18.468488428184237,Severe
Michigan,18.507529733605065,48.63880385687589,55.91290801007596,288.1715064907993,1005.567290894012,Hailstorm,5.1164764082025265,26,10.537151080823989,Moderate
New York,22.30412851836654,77.90243275020134,111.73893377932255,175.5374528307833,1002.5461601035902,Category 1,32.76581999504677,23,22.67516162004974,Severe
California,-0.418412871073496,62.47902561677197,73.40296881113778,313.74443832006654,1034.823667758747,Tropical Storm,6.549711557850257,40,8.928638722537,Moderate
Ohio,42.959039879792066,94.22841627680121,23.073986508532872,90.01115343204225,1014.0413510628977,Tropical Storm,14.101238736053379,63,13.21403326247985,Severe
Illinois,-0.3431122300961036,88.08796296207998,36.41973967915086,99.62618663729,957.4479286606376,None,24.01749966930179,10,0.0,Moderate
Illinois,-0.23431441577274725,39.93828718007314,145.8884305127336,462.46235735700844,1000.658937379026,Hailstorm,32.634361687126706,90,2.9133460313690094,Moderate
Florida,40.33419258860052,17.61644759680813,22.65196761406593,119.60002058466534,1028.0596492894012,Category 2,44.45892754547064,72,3.502640054840027,Moderate
New York,15.586298821691909,94.98313356810861,108.91211350172827,155.39468960787207,1019.9980120176891,Category 3,28.475522152751836,15,23.866318625439753,Severe
Virginia,-6.524644639901609,56.5558090991134,71.70274599893084,271.8886209848769,1047.0768724142747,None,32.22782878426055,13,0.0,Moderate
Michigan,22.900312496619073,16.695786193475367,112.29024893282396,449.8463101388032,952.4916279685931,Category 3,14.880664807246946,46,18.749136934254132,Severe
North Carolina,23.100449174817633,83.49180520233516,99.16698617165896,390.7244448595072,976.1218956640402,Tropical Storm,32.99004558856987,29,12.13633034963679,Severe
Georgia,-6.452458272239101,88.1655823616852,65.87507858314889,21.891960334937455,1004.9156456282426,Tropical Storm,21.013925795043576,23,12.639399518638193,Severe
Florida,43.48873725985141,67.54821761589139,53.08662370246007,346.5148344491846,1011.9489799020749,Category 3,41.13269677842114,12,6.915896091361019,Moderate
Michigan,19.921648091201657,50.275806911770594,113.15388815341882,252.03074134199645,977.4355985907744,Category 3,18.837624667270767,96,10.952813831112474,Moderate
Georgia,20.788764719887034,69.59557110912155,48.471180938973966,237.77642100119027,1032.6801666375864,Category 2,22.477057039514733,8,10.921035690925644,Moderate
Georgia,18.6063477976317,73.60153261346113,118.16572201328526,345.7791834127716,966.4347792916013,Category 3,20.764212331692377,48,1.83007043531499,Moderate
New York,23.5902478804541,90.37269622773712,101.97645994986779,98.11602310952206,950.0849109621718,Category 1,38.933896046754484,25,11.422638784774398,Moderate
New York,4.5364864025565215,96.02755123372643,86.65037553497534,490.7443318308599,1045.239139837613,Category 3,45.777561456571455,48,12.035271395901743,Severe
California,5.798274138616243,56.288883915182026,55.3201327353446,322.6532651362245,989.15567944301,Thunderstorm,15.709262447197151,41,16.313013007286845,Severe
Illinois,18.123649938787302,81.86450801739063,30.76220366495624,182.82808730592808,1045.7489800956093,Category 3,22.801339236579686,44,12.878417007916584,Severe
Michigan,34.367722011996875,96.80586003924894,106.56297018609958,300.1011040350806,977.7931600345224,Tropical Storm,33.88446080127531,76,20.818707444629663,Severe
Florida,-7.257448292820163,23.61190043322694,13.702384075587137,108.23543164481015,956.3448635131226,Tropical Storm,42.97831785766709,20,9.453921980561944,Moderate
Texas,23.187231672113526,11.644118344870902,145.58133842336395,316.9209324274781,1027.2519604553022,None,23.697633448608993,28,0.0,Moderate
Florida,34.372797837847266,88.20673955634646,146.81218719232314,14.108570368898675,1033.5819531825698,Thunderstorm,5.226888394882909,91,14.144097814089713,Severe
California,-1.3695500379525054,27.574599992244472,19.5333923937208,170.5909557041831,999.2086898847635,Category 1,17.696226408063435,23,5.662622663759429,Moderate
North Carolina,-9.173760191068855,13.823088996862085,15.590298445845335,373.7584483737532,957.3850340177864,Category 3,26.417370501125426,76,10.050455968391047,Moderate
Illinois,7.199231232780193,24.408652389170012,61.907509062454515,403.98892455707,1015.4134074973338,Category 3,20.041181086369562,41,16.78185185032654,Severe
Texas,22.3479038701279,44.57034201193924,144.55249083907532,126.45970665698403,968.2143974475157,Thunderstorm,8.954674885827364,83,10.471601003320494,Moderate
Ohio,-2.3944254627388757,29.733913143332206,60.04663488466694,269.7047306399932,1034.9381548156284,None,1.7754957764744397,70,0.0,Moderate
North Carolina,13.436730403486703,37.47282661903988,54.57031626485023,264.246444844559,977.4023119542192,Category 2,32.99561597183496,40,15.151911981630189,Severe
New York,20.377682355585286,97.77646462870418,105.53775884981569,210.72802318839024,1034.7706390313929,Category 2,47.65138515730284,47,4.536658248191377,Moderate
Georgia,22.938570211652447,73.39649897463175,26.809685489284057,114.21649137648926,992.6924541893519,None,44.12191842703762,78,0.0,Moderate
Ohio,5.092644655020633,74.09725554278836,54.498522536062715,351.61411661438643,1009.648783924815,Category 1,32.797003721319044,88,18.58991114870262,Severe
Florida,12.001629979246026,18.521683725513054,43.696116941173166,126.18084087275983,1028.9562516820965,Category 3,40.3934308087886,98,15.796938802050333,Severe
Florida,32.808657598715726,75.88885328404226,90.23019339459393,455.51286857830786,954.0439242982932,Category 3,12.274925686425272,76,21.361062194458757,Severe
New York,41.7668081766377,76.54098996597745,24.412932932124576,264.2506455592513,1032.1166006189785,Category 3,29.876852931765427,42,18.24960662002018,Severe
California,37.403418211504146,69.3770516565969,82.30518834093544,435.23916865531095,963.8648041765498,None,2.909002339150341,7,0.0,Moderate
Michigan,21.035592595338755,30.559266639808758,128.63198849052674,145.371360402082,985.8418355202987,Tropical Storm,33.94482851099797,84,3.5877909324775743,Moderate
Ohio,12.56610416191706,48.073256117396646,77.12558200614028,403.539578129366,997.2781030111063,Hailstorm,46.55387227316489,62,15.944220071735261,Severe
Ohio,8.312613790428003,86.16488092026628,102.52449256471277,56.83179244999626,1039.542658366863,Category 2,41.31827074645724,62,6.4833830457745885,Moderate
Virginia,-3.1273888653790065,70.31814664065637,11.287202651689931,383.4151710036967,952.2440627895592,None,25.653161989038594,5,0.0,Moderate
North Carolina,-4.139681403113786,75.94919514999121,67.35083688705645,193.47292496265112,1005.9202608296786,Hailstorm,37.85953052701328,73,19.221004618161462,Severe
